genre_pop,is_holiday,marketing_spend,viewership,predicted_lift
87.14605901877177,0,1,13.397839370161575,3.768926317829436
80.36720768991145,0,1,11.180397512412934,4.417607125073862
18.657005888603585,0,0,3.432418009908421,10.322770341925063
89.25589984899777,0,1,9.0590208975375,3.567031750960634
53.93422419156507,1,1,21.474460448602876,7.065506711239276
80.74401551640625,1,1,22.44825035366703,4.500028249628522
89.60912999234932,0,1,12.157928091336167,3.533230505968458
31.800347497186387,1,0,13.897872216641929,9.183538263344733
11.005192452767677,0,0,2.418627933103607,11.054986505939429
22.793516254194166,1,0,16.333140861935245,10.045418584652912
42.71077886262563,0,0,5.470232968753274,8.021020367909031
81.80147659224932,0,0,11.417722938546667,4.280359284069725
86.07305832563435,0,1,12.831653258910686,3.8716037364703952
0.6952130531190703,1,0,9.635727884631573,12.160046043463915
51.07473025775657,0,0,7.834226052852337,7.220658406930776
41.7411003148779,0,0,2.963797560275795,8.1138106995752
22.210781047073024,0,0,4.041915104078442,9.982703031590834
11.98653673336828,0,0,4.346122106447041,10.961079858744714
33.7615171403628,0,0,4.289527735497078,8.87739175542183
94.29097039125192,0,1,9.0076823736707,3.085216548733568
32.320293202075526,1,0,13.39560498718797,9.133783698270436
51.87906217433661,0,0,7.833395151203932,7.143690399870602
70.30189588951778,0,0,6.691944217666145,5.3807754064092075
36.3629602379294,0,0,3.795443093677272,8.628454859380824
97.17820827209609,1,1,25.517648832327215,2.927409983494682
96.24472949421111,1,1,25.392645724160648,3.0167362923054357
25.178229582536417,0,0,3.0754225830245634,9.698742399020905
49.72485058923854,0,0,4.555148316482923,7.349830886245842
30.08783098167697,0,0,2.383446206702982,9.228933570896288
28.48404943774676,0,0,4.564202594357362,9.382402389740449
3.68869473545328,1,0,13.476008535680917,11.873594250974993
60.95643339798968,0,1,11.485399998764422,6.275059977493931
50.26790232288615,0,1,14.164224625986282,7.297865262592426
5.147875124998935,0,0,0.256719282240326,11.615484022131833
27.864646423661146,1,0,13.083140293697328,9.560152770079508
90.82658859666536,0,1,10.48205860219331,3.4167296429281153
23.95618906669724,0,0,0.4381372340501923,9.815681713639744
14.48948720912231,0,0,0.9041286877048564,10.721567903645102
48.9452760277563,1,1,26.467448556672387,7.542908377864138
98.56504541106008,0,1,10.389809637938985,2.676222413950187
24.20552715115004,0,0,2.79750423715121,9.791822091698927
67.21355474058785,0,1,10.686621308745174,5.676304476504754
76.16196153287176,0,1,11.479381917457124,4.820014898821077
23.763754399239968,0,0,-0.6437069840465077,9.834096142482071
72.82163486118596,0,0,6.841087027805521,5.1396569291196705
36.77831327192532,0,0,3.290420567582608,8.588708960213982
63.23058305935795,0,1,13.08057588807139,6.057442395020852
63.35297107608947,0,1,12.446561826510742,6.045730859594126
53.57746840747585,1,0,14.960962590843494,7.099645331307084
9.02897700544083,0,0,3.0712941886311684,11.244094213052456
83.5302495589238,1,1,24.420606080443992,4.233408366673212
32.07800649717358,0,0,3.604587684072332,9.038489999069572
18.651851039985424,0,0,1.8468203972282649,10.323263618912657
4.077514155476392,0,0,-0.6277634788968003,11.717908840743327
59.08929431882418,0,0,6.34453411137987,6.453729965424514
67.75643618422824,0,0,7.726820490279988,5.624355148216731
1.6587828927856152,0,0,-3.3279130934125485,11.949361703754171
51.2093058299281,0,1,10.922478325307807,7.207780621808104
22.649577519793795,1,0,13.7550638111722,10.059192348067233
64.51727904094498,0,1,12.512341211388556,5.934316079436886
17.436642900499145,1,0,16.130286301904164,10.558027692421213
69.09377381024659,0,1,10.456518370806435,5.496382840119249
38.67353463005374,0,0,2.87142976936969,8.407351727128843
93.67299887367344,0,1,10.9749317787069,3.1443513849218503
13.752094414599323,0,0,-0.2278457387491506,10.792130382448986
34.10663510502585,0,0,2.7162905202780605,8.844366779795198
11.347352124058908,0,0,2.676339652381833,11.022244614870841
92.46936182785628,0,1,9.89232900927131,3.2595296374948033
87.7339353380981,0,1,12.855628790305806,3.7126713467612618
25.79416277151556,0,0,-0.824388182885115,9.639802614262003
65.99840460341791,1,1,22.87732400711559,5.9110629996645025
81.72222002012158,1,1,23.341021399564028,4.406422053484539
55.52008115994623,0,1,15.34971934582813,6.79527456653876
52.965057835600646,0,0,4.746901174054688,7.039769468722059
24.18522909004517,0,0,-1.9839640378973196,9.793764450665696
9.310276780589922,0,0,-3.0667501356635074,11.2171761178813
89.72157579533267,1,1,24.068059172693363,3.6409489209484276
90.04180571633304,0,1,13.227541711579818,3.4918269665938872
63.31014572732679,0,0,7.081926287987185,6.049828896334898
33.90297910487007,0,0,3.7254381220889874,8.863854998694286
34.92095746126609,0,0,5.816614941137943,8.766442769107105
72.59556788702393,0,1,10.920817558525735,5.161289695524562
89.71102599525771,1,1,25.78982111205365,3.641958450807823
88.70864242651173,0,1,8.735970229947165,3.6193998247487986
77.98755458576238,0,0,5.988859792700106,4.6453205268989235
64.20316461542878,1,1,20.38591721013637,6.082852830730476
8.413996499504883,0,0,0.2917090486109038,11.30294283381092
16.162871409461378,0,0,1.5237647064134527,10.56143867802178
89.85541885270793,0,1,12.22820298445304,3.5096626699145013
60.642905965959,0,0,6.18805730237017,6.305061996691057
0.9197051616629648,1,0,10.23686385454284,12.138563978859507
10.147154286603213,0,0,0.6342337398338898,11.137093763241921
66.35017691080559,1,1,21.005106662788503,5.877401257688987
0.5061583846218687,0,0,2.777073788726688,12.059658472355979
16.080805141749867,1,0,13.000828368378984,10.687770312397777
54.87337893665861,0,0,4.509565655578479,6.857158697034879
69.18951976926932,1,1,27.177880656888167,5.60569929401993
65.19612595026005,0,1,9.51550693290154,5.869355964549115
22.42693094605598,1,0,11.99151886654166,10.080497810036515
71.2179221347536,0,1,9.80755935026287,5.293119162690326
23.724908749680008,0,0,2.236748111569037,9.83781335445384
32.539969815926774,1,0,16.11726024086787,9.11276243724955
74.64914051180241,0,0,8.94426498741591,4.964779537187705
64.96328990472146,1,1,29.143990634989937,6.010115037504942
84.9223410494178,0,1,7.501135091598472,3.9817179985236617
65.76128923003434,0,1,13.217471178248834,5.815274446196872
56.830860333547164,0,0,4.568824888210254,6.669843685818503
9.367476782809248,0,0,-0.236082619496622,11.211702543994814
36.77158030594335,0,0,2.4376137740865804,8.589353250167612
26.520236768172545,0,0,0.8344843352013078,9.570323252136824
24.39896433790836,0,0,5.808946102997739,9.773311729932582
97.30105547524455,0,1,13.684594654027803,2.7971759460660035
39.30977246667604,0,0,3.9773692037823536,8.346468953125154
89.20465551771133,0,1,14.702031504974,3.5719354156927503
63.11386259972629,0,1,8.97494206940225,6.068611591438164
79.48113035416485,0,1,9.338589737338149,4.502397502314623
50.26370931051921,0,0,0.6704354666625463,7.298266499692197
57.69038846263591,1,0,16.370209766017016,6.706072412816546
49.25176938188639,1,0,17.248573991598143,7.513579462576423
19.52429877980445,0,0,2.1581470338451134,10.239777482886197
72.24521152615053,0,1,12.29868382211976,5.194815942962237
28.07723624408558,1,1,21.17788633786784,9.539809657414128
2.431596643145384,0,0,1.8494691495425823,11.875409728247837
64.54722959071678,0,1,12.479255036477996,5.931450055997093
17.711067940704893,0,0,3.237215357002486,10.413288891732115
94.04585843529144,0,1,8.214475644819895,3.1086717646313975
95.39285770025872,0,1,12.62298171759558,2.9797749164535032
91.48643902204483,0,1,9.624469520164949,3.353587336683187
37.01587002554444,1,0,14.90694049745172,8.684455277191445
1.5456616528867428,1,0,13.22329596256144,12.07866504579127
92.83185625877252,0,1,12.182187212511826,3.2248418757102577
42.81841483173143,0,0,2.5787615236145056,8.010720483173273
96.66548190436696,1,1,24.01254631236884,2.9764737168587754
96.36199770892529,0,1,8.936929369512715,2.887036118586934
85.300945546736,0,1,14.300534791796592,3.945488634722577
29.444889206958567,0,0,2.5339208817033545,9.29045785712158
38.50977286019253,1,1,26.23709988851065,8.541500955033863
85.11366715168569,0,1,10.946936625807917,3.963409650332327
31.692200515627768,1,0,14.12206807474961,9.193887047806168
16.94927466860925,1,0,12.166553893585233,10.604664858918973
55.68012624583501,0,0,7.320360487969652,6.779959556594842
93.6154774160781,0,1,10.581137685343048,3.149855719467139
69.6029796674973,0,1,13.289190864830353,5.447655990906802
57.0061170089365,0,1,11.23509520466142,6.653073050772633
9.717649377076851,0,0,-2.980161662075554,11.178193881523148
61.500722669916975,0,0,5.009444131418766,6.222975931516242
99.00538501042632,0,1,9.641783571274305,2.634085504181641
14.008401523652402,1,0,13.468645599729916,10.886082443274638
51.83296523637368,0,0,2.802481052288387,7.148101501026042
87.73730719279554,0,1,13.851950201429233,3.7123486877559326
74.07686177542044,0,1,11.817848279293946,5.019541946728185
69.7015740995268,0,0,6.614965420435202,5.4382213075576615
70.24840839871092,0,1,13.311784275575166,5.385893723219956
35.94911512197552,0,0,5.522725380349277,8.668056463084419
29.359184426449332,0,0,2.8957209391056304,9.298659105903766
80.93611554785136,0,1,10.45759940090142,4.363167281119031
81.01133946791808,0,1,8.452060767775741,4.35596896523545
86.70723185801037,0,1,10.62790048592964,3.810918499553731
91.32405525564712,0,1,10.765575506704076,3.3691261392855996
51.13423988609378,1,1,24.214114905984594,7.3334423822595465
50.15162946871996,0,0,4.324869184595942,7.3089916268158195
79.82951789667752,0,1,13.375865944102856,4.469059654743179
64.99639307777652,0,1,10.77403345745862,5.888468772113468
70.19668772577033,0,1,11.885917666294116,5.390842969964975
79.57926694361011,0,1,14.367974886393778,4.493006630768209
89.00053418175663,0,1,12.683650427909935,3.591468163434124
33.79951568515358,0,0,3.259876485138229,8.873755604470407
37.5582952639944,0,0,2.551940642529086,8.514071042415516
9.3981939840869,0,0,-0.3266433950212641,11.208763158256076
57.8280140996174,0,0,4.081574904057844,6.574424199751974
3.594227379674209,0,0,-0.7225909935983779,11.764155445167772
46.55980181324602,1,1,25.51133167748863,7.771178812493872
54.26446347075766,0,0,4.98266980449123,6.915426942907539
28.65412521282844,0,0,0.1658663825203818,9.36612752461647
59.08332605690107,0,0,9.444671191809675,6.454301079433999
3.050024993904943,0,0,0.9449328816808203,11.816231176848481
3.7348188749214417,0,0,-2.4404049135341945,11.750701985251869
82.26005606596583,0,1,11.116302145518352,4.236476967027354
36.019064141126286,0,0,3.823679179769465,8.6613629122146
12.706051265188478,0,0,4.679789313113602,10.892228183928047
52.22432600548044,0,0,3.006207684030305,7.110651466010942
76.99935530986109,0,0,9.652016969698003,4.739883141258218
21.58210274968432,0,0,4.957183128913118,10.042862419319391
62.28904758190003,0,1,10.74269138985086,6.147539664298085
8.5347464993768,0,0,0.298447412217213,11.291388043243646
5.16817211686077,1,0,10.444198716938535,11.732020327088298
53.1354631568148,0,0,4.90662403352087,7.0234630687198445
54.06351216101065,0,1,11.926820051314138,6.934656344984636
63.742990149820656,0,1,13.31929999616474,6.00840921388823
72.60913337226616,1,1,26.18036694204089,5.278470150785578
97.58520794625346,0,1,10.503807870756708,2.769984871157808
51.630034830119534,0,0,1.2283533545599647,7.167520286504187
32.2956472941246,0,0,3.187075170859976,9.01766354912894
79.51861947687037,0,1,12.58707505993728,4.498810098903669
27.083225126207424,0,0,3.207157887990826,9.516449856063879
43.89714207056361,0,0,3.736367712038273,7.90749508079528
7.845638134226595,1,0,13.034068012750527,11.475808657403196
2.535074341545751,0,0,3.28439705085907,11.865507756118078
96.26484146779252,0,1,12.76346833792502,2.8963331787921813
83.59801205122058,1,1,23.25326314999383,4.226924048597548
69.59742060936979,0,0,5.959346426744988,5.448187947449102
40.89529444142699,0,0,3.749824728787238,8.194747426189391
17.329432007084577,0,0,5.0064231243697375,10.449808339273375
15.643704267108603,0,0,1.1977690076584662,10.611118741008617
25.02428981645953,0,0,2.4628402926045374,9.71347317963275
54.92266647061205,1,1,23.0353728581274,6.970920843460036
71.45959227000624,0,1,14.197966714883927,5.269993300974619
66.01973767177313,0,0,10.521648276666664,5.79054303733643
27.993389694594285,0,0,3.700565068322205,9.429354527031826
95.4865280663194,1,1,24.16554580757085,3.089289987679275
73.78969166957685,1,1,24.07356566634847,5.165500346294031
55.43540525114007,1,0,12.774926947542516,6.921855922292284
61.17207462343522,0,0,7.607509190913157,6.254424870244764
41.96000624277899,0,0,4.464333456269586,8.092863186916688
24.773098950115745,0,0,3.3339939963330245,9.73751009769564
35.59726786512616,0,0,2.136802398345206,8.701725377112389
75.78461104643691,0,0,6.809547346689508,4.856124264004011
1.4393488629755868,0,0,-0.6781149867087873,11.970359751459991
11.607264050691624,0,0,3.2039723732152403,10.997373162437187
4.600264202175275,0,0,-0.2974932529886591,11.667885923020377
4.072880231897013,0,0,4.5726086674092965,11.718352269451579
85.54605840110072,0,1,12.861724838030074,3.922033332854787
70.36578593800236,0,1,9.448634680008537,5.374661649636077
47.41738290873252,0,0,4.484645704369338,7.570636731523573
9.783416065100148,0,0,-0.3250086378028164,11.171900545645562
49.16158751168324,0,0,0.5273938115282757,7.403730570737224
47.34717707805657,0,0,7.933659588033235,7.5773548571626845
17.320186991001517,0,0,3.1383037835401595,10.450693011942064
43.385164923797305,0,0,5.404931128178356,7.956487119821293
39.85047343973734,1,0,16.315854664573145,8.413206839700546
61.585009805221645,0,0,3.3944658431372896,6.214910339822708
63.50936508676438,0,0,5.383702229565565,6.0307652277826005
4.530400977204452,0,0,2.1366016472884706,11.674571264086618
37.46126146264712,0,0,1.6436860866997072,8.52335638613149
62.58599157142364,0,0,1.1950605246407369,6.119124545351534
50.31362585800877,0,0,4.577150570239025,7.293489893044619
85.64898411883223,1,1,23.716484891944923,4.030662742380382
65.8693631618945,0,1,12.27112683282942,5.804932651996037
16.29344270814297,1,0,15.086381557843367,10.667422630832448
7.056874740042984,0,0,1.980899098466716,11.432808322187803
64.24192782063156,0,0,6.941732392551,5.960664946406164
2.6511310541621813,1,0,14.656175881589636,11.972880636484284
58.57755812734633,0,1,8.96206043837337,6.502698946993823
94.02302414249576,0,1,13.00916362895478,3.11085682029422
57.5474177875879,0,1,13.253076726673886,6.601274979237605
38.816992620652194,0,0,1.4025746899047404,8.393623966977078
64.32882184423532,0,0,3.427140967058754,5.952349896755194
45.825289049151664,0,0,3.090644651963964,7.722987134259936
54.56167893159349,0,0,4.1330850081287664,6.886985846369591
94.14648087765252,0,1,13.50683892700486,3.0990430172269807
38.61026378007743,0,0,2.631948810625553,8.413406231652779
96.11905638239142,0,1,10.287302963437591,2.910283622944802
90.53506419560637,0,1,10.776732526610882,3.4446261514420717
19.57911347892964,0,0,4.195176016201388,10.234532163059516
6.9361300875165455,0,0,0.7196997575055588,11.444362601057712
10.077800137742663,0,0,0.6492779630604429,11.143730389874678
1.8221825651549728,1,0,11.962207259113397,12.05220424883789
9.44429607559284,0,0,3.528550276212329,11.204351563948585
68.30067734163569,0,1,10.501656546793516,5.572275706406334
7.118864846022898,0,0,3.342903066482497,11.426876374422992
31.89756302937613,0,0,3.610748900780621,9.055756967863314
84.48753109694546,0,1,11.679161236049303,4.023325766165187
2.3271935735825866,0,0,5.234520353226822,11.885400250853703
81.44684825889358,0,1,9.888721020402809,4.314294324446488
28.185477477339997,0,0,2.111176228599988,9.410973292228402
11.816482762165624,1,0,10.716785797888562,11.095831199020619
69.67371653641507,1,1,25.90492394107234,5.559365610842658
62.8942846779884,1,1,27.37837786730336,6.208101970033787
87.74720135270529,0,1,15.339845562809275,3.7114018973152083
73.50710438038858,0,1,14.447897506292009,5.074063084456823
80.34809303848486,0,1,11.60475906440807,4.419436241382226
28.203457257130648,0,0,2.089863770733372,9.4092527738835
17.743954377972283,0,0,-1.5679441071909015,10.410141927793966
75.06147516408583,0,1,16.071747070363585,4.92532247254324
80.6834739267264,0,1,12.937956156296936,4.387343024587125
99.05051420006733,0,1,11.016086190261031,2.629767008650992
41.26176769114265,0,0,6.7822905470882,8.159678923883263
37.20180857927832,0,0,1.7746518244078298,8.54818391186716
77.64129607419969,0,0,8.577373675865317,4.678454643565487
34.08035402530179,1,0,15.062777133948508,8.965360226472354
93.07573256035649,0,1,13.2773542797606,3.201504901862526
85.84127518430118,0,1,11.872852921627755,3.893783493472224
42.89940273750184,0,0,1.3880844915277355,8.002970600849036
75.08710677914974,0,1,12.151152745340076,4.922869735944659
75.45428740846823,0,1,14.097728283750724,4.887733543177487
10.31238688359326,0,0,0.9728058766513556,11.121282350777058
90.25529066795669,0,1,13.550230243178174,3.4713981971703456
50.525237244785714,0,0,2.961464753130466,7.2732404085025735
82.64574661077417,0,1,11.947478413460296,4.199569526250823
32.00496010306117,0,0,1.9514751001289627,9.045479943471715
89.55232284962005,0,1,13.49396168020942,3.5386664864045514
38.92016787341631,0,0,3.954999911865623,8.383750936429006
1.083765148029836,0,0,1.488523867476209,12.004386214066121
90.53819764192636,1,1,26.17542085231573,3.562804867780221
9.128667678613356,0,0,2.2961039181041123,11.234554628363089
31.93136375904149,0,0,3.739373244491437,9.052522513596493
95.0061967050805,0,1,10.00357548297719,3.0167752214187855
95.0607146937556,0,1,11.994427778666198,3.0115582943632315
57.34378881232861,0,1,10.933819195968333,6.620760612074424
63.183721216979926,0,1,11.311872086591547,6.061926691292893
44.84455219783198,1,0,15.735386918282698,7.935314217029957
29.32107716980645,0,0,0.9722565674161568,9.302305659693157
32.8664545369916,0,0,-0.6280317245688196,8.963041949521418
67.25184560770384,0,0,5.388898464114851,5.67264035268998
75.237452943768,0,1,12.386758903848316,4.908482833695384
79.15790437258485,0,1,9.30364590914502,4.533327593635704
78.96181427945538,0,1,12.031364472943247,4.552091816913816
9.120610304869036,0,0,4.7125978791088325,11.235325653342274
49.44203047025815,0,1,14.04611311050448,7.376894465926975
5.755876001664428,0,0,3.862670618407501,11.55730329499277
54.95288823237355,1,0,18.27754457710281,6.9680288672438975
44.1530501373377,0,0,6.750324659706663,7.883006765108426
88.77041827582998,1,1,22.552070539064424,3.7319669412051635
35.09150125520787,0,0,2.220469591476818,8.750123118393763
11.706701642760589,1,0,7.692389752001113,11.106336357151566
14.299168205283586,0,0,3.802207768612957,10.739779880727184
76.15106317174723,1,1,27.080647959639773,4.9395363447366485
61.82180633162611,1,1,22.89364550930546,6.310729404346825
10.112267612279023,0,0,0.5033233484334323,11.140432133559374
8.410680611499743,1,0,11.333343833768051,11.421738698865461
70.096913145912,0,0,7.774998417546183,5.400390583840121
7.276300636419353,0,0,2.977495154248417,11.411811052785277
82.18600592903562,0,1,8.514456052237918,4.2435629614340975
70.62422271564962,0,0,7.881299332849466,5.349931356934104
8.134878064189976,0,0,0.2601442629807068,11.32965219254343
8.483771408519193,0,0,1.075165924785298,11.296265943861718
98.66395785011754,0,1,12.91798800334858,2.6667572999210396
37.427079575612034,0,0,3.366303080015561,8.52662731405119
37.06421470668909,1,0,15.499247763857348,8.679829085338355
81.27995672575025,0,1,11.57224966489072,4.330264483576659
94.72485773838586,0,1,13.940632403576563,3.0436970669013403
98.6001063822871,0,1,12.837519920254993,2.6728673648400996
75.33781852589416,0,1,12.441167075474722,4.898878665721384
37.62595855309158,0,0,1.2206924131245924,8.507596217277296
8.350071669866876,0,0,0.0778476805603792,11.309059918856878
77.71469159274368,0,0,9.568807479952715,4.671431290801495
55.8404249735805,1,1,24.075393146247848,6.8830988367984585
42.42220092469763,0,0,5.56128303164804,8.04863492392254
90.6354385094736,0,1,15.533023600655268,3.4350211479116357
11.119748230615134,0,0,3.1891869614791464,11.044024451921185
49.26251042908592,0,0,5.112567718308076,7.394073070320964
1.1353644767419069,0,0,-0.9084418927172636,11.999448578974507
46.86606419941263,0,0,-0.420492772170534,7.62339343735189
5.630327568183735,0,0,0.2262629118726684,11.569317256536934
11.881791626807193,0,0,0.5361541710470209,10.971103111502844
11.752624677710488,1,0,13.9559948565618,11.101941897096722
64.92103021160635,1,1,23.692189546050624,6.014158945611777
74.60448792654233,0,0,6.819678673780644,4.96905242556464
58.33687650971597,0,1,8.44120213898556,6.525730215632015
96.2172548474542,0,1,10.120064341699868,2.900886830406236
37.48705795237041,0,0,4.702007876838156,8.520887872372157
28.571208628186078,0,0,6.288936125083996,9.374061965785103
86.85991281894603,0,1,11.804949232508752,3.7963081763314266
22.359583851945263,0,0,2.891580532342773,9.968463816286935
96.32225394406112,0,1,13.904956313905611,2.8908392728713874
1.215447468981634,0,0,-1.500243125502336,11.9917852894978
96.98788267076392,1,1,24.733628086570885,2.945622591903102
4.315991195057611,1,0,10.950618906841443,11.813567093856896
89.11431136980711,0,1,13.729648876982022,3.58058061411196
52.77011090862999,0,0,5.579817186766464,7.058424300318492
99.29647961193004,1,1,24.59690362796288,2.7247086855865543
7.379656473539886,0,0,-0.8272315474831895,11.401920741786519
55.38542844013208,0,0,6.952607563234778,6.808159734061881
96.9302535619099,0,1,16.169425842462033,2.832658666190822
52.30978441701488,0,0,3.215155050845076,7.102473792731108
62.93986381352625,0,0,5.614468366057578,6.085261856743623
69.57486889846172,1,1,24.463214948336184,5.568824523934437
45.454106476777326,1,0,18.11822307166937,7.8769848419569035
62.75580800840635,0,0,5.156488230261697,6.10287449676936
58.43143119231002,0,0,0.1770825389455224,6.516682103369585
90.11580104909888,1,1,26.71837898832805,3.6032247781042743
4.544638034145788,0,0,1.975476042582864,11.673208893805658
28.096318959223037,1,0,11.323736834948972,9.537983597148273
95.04114840765588,0,1,10.784862416440888,3.01343062842784
89.02637838909163,0,1,15.136364859054652,3.588995083488369
